SLTM,SAFB like transcription modulator,down,NA
DTNB,dystrobrevin beta,up,NA
CHADL,chondroadherin like,down,NA
DOCK2,dedicator of cytokinesis 2,down,NA
RANGAP1,Ran GTPase activating protein 1,up,NA
SMYD4,SET and MYND domain containing 4,down,NA
MRPS12,mitochondrial ribosomal protein S12,up,NA
CD1D,CD1d molecule,down,NA
ZNF714,zinc finger protein 714,down,NA
TCEAL9,transcription elongation factor A like 9,up,NA
ACP1,acid phosphatase 1,down,NA
PRDM2,PR/SET domain 2,up,NA
PTPRS,protein tyrosine phosphatase receptor type S,down,NA
ALG13,ALG13 UDP-N-acetylglucosaminyltransferase subunit,down,NA
FAF2,Fas associated factor family member 2,up,NA
SMIM10,small integral membrane protein 10,up,NA
IPO11,importin 11,up,NA
CDC42,cell division cycle 42,down,NA
TEAD2,TEA domain transcription factor 2,up,NA
PLAA,phospholipase A2 activating protein,up,NA
HNRNPH2,heterogeneous nuclear ribonucleoprotein H2,down,NA
EREG,epiregulin,down,NA
RFPL1,ret finger protein like 1,up,NA
TFR2,transferrin receptor 2,up,NA
MRPL43,mitochondrial ribosomal protein L43,up,NA
PARVB,parvin beta,up,NA
AP4M1,adaptor related protein complex 4 subunit mu 1,up,NA
CHM,CHM Rab escort protein,down,NA
UBE2V1,ubiquitin conjugating enzyme E2 V1,down,NA
AL162231.1,uncharacterized LOC730098,up,NA
MRFAP1,Morf4 family associated protein 1,down,NA
CPED1,cadherin like and PC-esterase domain containing 1,up,NA
CCL3L1,C-C motif chemokine ligand 3 like 1,down,NA
KIAA0100,KIAA0100,up,NA
FFAR3,free fatty acid receptor 3,down,NA
ZNF76,zinc finger protein 76,up,NA
ARNTL,aryl hydrocarbon receptor nuclear translocator like,up,NA
USP53,ubiquitin specific peptidase 53,down,NA
OR4D1,olfactory receptor family 4 subfamily D member 1,down,NA
RAB5IF,RAB5 interacting factor,up,NA
UPK3BL1,uroplakin 3B like 1,up,NA
AC004076.1,novel transcript,down,NA
COMMD8,COMM domain containing 8,down,NA
C9orf16,chromosome 9 open reading frame 16,up,NA
TMEM204,transmembrane protein 204,down,NA
GPR27,G protein-coupled receptor 27,down,NA
POLR2E,RNA polymerase II subunit E,up,NA
SELENOM,selenoprotein M,up,NA
PRCC,proline rich mitotic checkpoint control factor,up,NA
NOLC1,nucleolar and coiled-body phosphoprotein 1,down,NA
GTPBP6,GTP binding protein 6 (putative),up,NA
TULP4,TUB like protein 4,down,NA
GAPT,"GRB2 binding adaptor protein, transmembrane",down,NA
GATAD2B,GATA zinc finger domain containing 2B,up,NA
TNS2,tensin 2,down,NA
ATP6V1G2,ATPase H+ transporting V1 subunit G2,up,NA
ZFP36,ZFP36 ring finger protein,up,NA
ANKRD17,ankyrin repeat domain 17,down,NA
SERTAD3,SERTA domain containing 3,up,NA
PPT2,palmitoyl-protein thioesterase 2,up,NA
ATXN7,ataxin 7,down,NA
USP3,ubiquitin specific peptidase 3,up,NA
BANF1,barrier to autointegration factor 1,up,NA
ZFHX3,zinc finger homeobox 3,down,NA
TGOLN2,trans-golgi network protein 2,down,NA
RAB13,"RAB13, member RAS oncogene family",up,NA
TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1,up,NA
SIPA1,signal-induced proliferation-associated 1,up,NA
ADGRG1,adhesion G protein-coupled receptor G1,up,NA
TPI1,triosephosphate isomerase 1,up,NA
ARID2,AT-rich interaction domain 2,down,NA
NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,up,NA
THYN1,thymocyte nuclear protein 1,up,NA
LCOR,ligand dependent nuclear receptor corepressor,down,NA
GGA3,"golgi associated, gamma adaptin ear containing, ARF binding protein 3",up,NA
CABIN1,calcineurin binding protein 1,down,NA
STOML1,stomatin like 1,up,NA
CIAO2B,cytosolic iron-sulfur assembly component 2B,up,NA
BIK,BCL2 interacting killer,up,NA
RSBN1L,round spermatid basic protein 1 like,up,NA
RSAD1,radical S-adenosyl methionine domain containing 1,up,NA
SZRD1,SUZ RNA binding domain containing 1,up,NA
CCDC9,coiled-coil domain containing 9,up,NA
MADD,MAP kinase activating death domain,down,NA
DYNLT1,dynein light chain Tctex-type 1,down,NA
ZNF22,zinc finger protein 22,down,NA
LMNTD2,lamin tail domain containing 2,up,NA
C5orf22,chromosome 5 open reading frame 22,down,NA
MYH10,myosin heavy chain 10,down,NA
SLC37A1,solute carrier family 37 member 1,down,NA
SMIM13,small integral membrane protein 13,down,NA
CCDC120,coiled-coil domain containing 120,up,NA
ZNF330,zinc finger protein 330,up,NA
LMTK3,lemur tyrosine kinase 3,up,NA
GAS2L1,growth arrest specific 2 like 1,up,NA
CRADD,CASP2 and RIPK1 domain containing adaptor with death domain,up,NA
PRDX6,peroxiredoxin 6,down,NA
HSD11B1L,hydroxysteroid 11-beta dehydrogenase 1 like,up,NA
MAP3K10,mitogen-activated protein kinase kinase kinase 10,up,NA
GOLGA5,golgin A5,up,NA
CCDC28A,coiled-coil domain containing 28A,up,NA
ZC2HC1C,zinc finger C2HC-type containing 1C,up,NA
SCLT1,sodium channel and clathrin linker 1,up,NA
GNG12,G protein subunit gamma 12,down,NA
IGF2BP2,insulin like growth factor 2 mRNA binding protein 2,down,NA
FP565260.6,"novel protein, similar to trafficking protein particle complex 10 TRAPPC10",up,NA
KDM7A,lysine demethylase 7A,down,NA
RDH13,retinol dehydrogenase 13,up,NA
PDE4DIP,phosphodiesterase 4D interacting protein,down,NA
HEXIM1,HEXIM P-TEFb complex subunit 1,down,NA
CSTA,cystatin A,down,NA
SNRNP25,small nuclear ribonucleoprotein U11/U12 subunit 25,up,NA
LAP3,leucine aminopeptidase 3,up,NA
TFIP11,tuftelin interacting protein 11,up,NA
POLD1,"DNA polymerase delta 1, catalytic subunit",up,NA
GAK,cyclin G associated kinase,up,NA
TUT7,terminal uridylyl transferase 7,up,NA
ZC3H15,zinc finger CCCH-type containing 15,up,NA
CCM2L,CCM2 like scaffold protein,down,NA
HSPA9,heat shock protein family A (Hsp70) member 9,up,NA
TPBG,trophoblast glycoprotein,down,NA
D2HGDH,D-2-hydroxyglutarate dehydrogenase,up,NA
MINDY1,MINDY lysine 48 deubiquitinase 1,up,NA
IRX3,iroquois homeobox 3,down,NA
HIST1H4D,histone cluster 1 H4 family member d,up,NA
GSS,glutathione synthetase,up,NA
SLC25A13,solute carrier family 25 member 13,up,NA
DNMT3A,DNA methyltransferase 3 alpha,up,NA
WDFY1,WD repeat and FYVE domain containing 1,down,NA
PLK3,polo like kinase 3,up,NA
GTF2I,general transcription factor IIi,down,NA
PPP2CB,protein phosphatase 2 catalytic subunit beta,down,NA
SCRN2,secernin 2,up,NA
ZNF219,zinc finger protein 219,up,NA
RPS15,ribosomal protein S15,up,NA
6-Mar,membrane associated ring-CH-type finger 6,up,NA
Z82206.1,novel protein similar to translation machinery associated 7 homolog (S. cerevisiae) TMA7,up,NA
GABPB2,GA binding protein transcription factor subunit beta 2,up,NA
GOLGA8Q,golgin A8 family member Q,down,NA
HLA-B,"major histocompatibility complex, class I, B",up,NA
PSMG3,proteasome assembly chaperone 3,up,NA
HERC3,HECT and RLD domain containing E3 ubiquitin protein ligase 3,down,NA
PHC2,polyhomeotic homolog 2,up,NA
KPNA6,karyopherin subunit alpha 6,up,NA
NOL8,nucleolar protein 8,up,NA
SPARCL1,SPARC like 1,down,NA
SERPINB6,serpin family B member 6,up,NA
SMG9,SMG9 nonsense mediated mRNA decay factor,up,NA
DECR1,"2,4-dienoyl-CoA reductase 1",up,NA
ARHGEF19,Rho guanine nucleotide exchange factor 19,up,NA
ATP5MC1,ATP synthase membrane subunit c locus 1,up,NA
HMOX1,heme oxygenase 1,down,NA
CETP,cholesteryl ester transfer protein,up,NA
TICAM1,toll like receptor adaptor molecule 1,up,NA
HOMEZ,homeobox and leucine zipper encoding,up,NA
POGK,pogo transposable element derived with KRAB domain,down,NA
TIMM10B,translocase of inner mitochondrial membrane 10B,up,NA
DPH7,diphthamide biosynthesis 7,up,NA
COPS6,COP9 signalosome subunit 6,up,NA
ATXN7L2,ataxin 7 like 2,up,NA
STIP1,stress induced phosphoprotein 1,up,NA
SP3,Sp3 transcription factor,down,NA
SMG5,SMG5 nonsense mediated mRNA decay factor,up,NA
TLE4,"TLE family member 4, transcriptional corepressor",up,NA
TRIM25,tripartite motif containing 25,up,NA
METTL16,methyltransferase like 16,up,NA
ISG20L2,interferon stimulated exonuclease gene 20 like 2,up,NA
GIMAP4,"GTPase, IMAP family member 4",down,NA
AC011448.1,novel protein,up,NA
PLGLB1,plasminogen like B1,up,NA
FRAT2,FRAT regulator of WNT signaling pathway 2,up,NA
PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1",up,NA
TP53BP2,tumor protein p53 binding protein 2,down,NA
CLHC1,clathrin heavy chain linker domain containing 1,down,NA
GMFB,glia maturation factor beta,down,NA
ZBTB26,zinc finger and BTB domain containing 26,down,NA
FAM174B,family with sequence similarity 174 member B,down,NA
VTA1,vesicle trafficking 1,down,NA
S1PR4,sphingosine-1-phosphate receptor 4,up,NA
TAB3,TGF-beta activated kinase 1 (MAP3K7) binding protein 3,down,NA
NPM2,nucleophosmin/nucleoplasmin 2,up,NA
TMCO1,transmembrane and coiled-coil domains 1,up,NA
PLXND1,plexin D1,down,NA
L3MBTL3,L3MBTL histone methyl-lysine binding protein 3,down,NA
ANKRD27,ankyrin repeat domain 27,up,NA
MKNK1,MAPK interacting serine/threonine kinase 1,up,NA
UBE2S,ubiquitin conjugating enzyme E2 S,up,NA
NECAB1,N-terminal EF-hand calcium binding protein 1,down,NA
LRP4,LDL receptor related protein 4,up,NA
CAPN1,calpain 1,up,NA
SNRNP70,small nuclear ribonucleoprotein U1 subunit 70,up,NA
ABCC10,ATP binding cassette subfamily C member 10,up,NA
MAEL,maelstrom spermatogenic transposon silencer,down,NA
FN3KRP,fructosamine 3 kinase related protein,up,NA
CLEC3B,C-type lectin domain family 3 member B,down,NA
MYH11,myosin heavy chain 11,down,NA
BAD,BCL2 associated agonist of cell death,up,NA
TMEM223,transmembrane protein 223,up,NA
PHLDB1,pleckstrin homology like domain family B member 1,up,NA
TSGA10,testis specific 10,down,NA
ERCC6,"ERCC excision repair 6, chromatin remodeling factor",down,NA
POLK,DNA polymerase kappa,down,NA
GPR160,G protein-coupled receptor 160,down,NA
NPRL2,"NPR2 like, GATOR1 complex subunit",up,NA
SPATA2L,spermatogenesis associated 2 like,up,NA
ZC3H13,zinc finger CCCH-type containing 13,down,NA
TMEM87B,transmembrane protein 87B,up,NA
UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI",up,NA
HIST1H2AD,histone cluster 1 H2A family member d,down,NA
VCAN,versican,down,NA
SIRT2,sirtuin 2,up,NA
LEPROTL1,leptin receptor overlapping transcript like 1,down,NA
ABCD1,ATP binding cassette subfamily D member 1,up,NA
NR6A1,nuclear receptor subfamily 6 group A member 1,up,NA
AC021087.5,novel protein,up,NA
B4GALT5,"beta-1,4-galactosyltransferase 5",up,NA
SIGIRR,single Ig and TIR domain containing,up,NA
PNCK,pregnancy up-regulated nonubiquitous CaM kinase,up,NA
GPR137B,G protein-coupled receptor 137B,down,NA
CSNK2A2,casein kinase 2 alpha 2,up,NA
CLPTM1,CLPTM1 regulator of GABA type A receptor forward trafficking,up,NA
CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,up,NA
RBBP9,"RB binding protein 9, serine hydrolase",down,NA
SNX10,sorting nexin 10,down,NA
SH3BGRL2,SH3 domain binding glutamate rich protein like 2,down,NA
PSMG2,proteasome assembly chaperone 2,up,NA
RNF185,ring finger protein 185,up,NA
CTNNAL1,catenin alpha like 1,down,NA
CNDP2,carnosine dipeptidase 2,up,NA
DYNC1LI1,dynein cytoplasmic 1 light intermediate chain 1,down,NA
EPHB1,EPH receptor B1,down,NA
MALSU1,mitochondrial assembly of ribosomal large subunit 1,up,NA
ZNF773,zinc finger protein 773,up,NA
ANKZF1,ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1,up,NA
FSTL3,follistatin like 3,up,NA
IL11RA,interleukin 11 receptor subunit alpha,up,NA
PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",up,NA
ROBO4,roundabout guidance receptor 4,down,NA
SNF8,SNF8 subunit of ESCRT-II,up,NA
MPDZ,multiple PDZ domain crumbs cell polarity complex component,down,NA
SRSF4,serine and arginine rich splicing factor 4,up,NA
GRHPR,glyoxylate and hydroxypyruvate reductase,up,NA
TTC7A,tetratricopeptide repeat domain 7A,down,NA
PPP1R35,protein phosphatase 1 regulatory subunit 35,up,NA
BRD9,bromodomain containing 9,up,NA
SAMD4B,sterile alpha motif domain containing 4B,up,NA
THAP4,THAP domain containing 4,up,NA
LMNA,lamin A/C,up,NA
KLHL21,kelch like family member 21,up,NA
NRIP1,nuclear receptor interacting protein 1,down,NA
CCDC80,coiled-coil domain containing 80,down,NA
HADH,hydroxyacyl-CoA dehydrogenase,up,NA
SEC23IP,SEC23 interacting protein,down,NA
ADGRF5,adhesion G protein-coupled receptor F5,down,NA
ENAM,enamelin,down,NA
KIF3C,kinesin family member 3C,down,NA
SPATA6,spermatogenesis associated 6,down,NA
NBL1,"NBL1, DAN family BMP antagonist",down,NA
HAGHL,hydroxyacylglutathione hydrolase like,up,NA
RAC2,Rac family small GTPase 2,up,NA
TUBA4B,tubulin alpha 4b,down,NA
FRG1,FSHD region gene 1,up,NA
BTNL9,butyrophilin like 9,down,NA
MADCAM1,mucosal vascular addressin cell adhesion molecule 1,up,NA
TPM4,tropomyosin 4,down,NA
TYRO3,TYRO3 protein tyrosine kinase,up,NA
ZNF747,zinc finger protein 747,up,NA
NDST1,N-deacetylase and N-sulfotransferase 1,down,NA
PHKB,phosphorylase kinase regulatory subunit beta,down,NA
IFT22,intraflagellar transport 22,down,NA
PPP1R7,protein phosphatase 1 regulatory subunit 7,up,NA
HDAC5,histone deacetylase 5,up,NA
EFR3A,EFR3 homolog A,down,NA
ANKRD24,ankyrin repeat domain 24,up,NA
UBE2A,ubiquitin conjugating enzyme E2 A,up,NA
NOB1,NIN1 (RPN12) binding protein 1 homolog,down,NA
C12orf29,chromosome 12 open reading frame 29,down,NA
RNF141,ring finger protein 141,down,NA
POMT2,protein O-mannosyltransferase 2,up,NA
P2RX1,purinergic receptor P2X 1,up,NA
SDHAF2,succinate dehydrogenase complex assembly factor 2,up,NA
METTL2B,methyltransferase like 2B,up,NA
KMT2A,lysine methyltransferase 2A,up,NA
CCPG1,cell cycle progression 1,down,NA
TMEM42,transmembrane protein 42,up,NA
SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",up,NA
IL15RA,interleukin 15 receptor subunit alpha,up,NA
SYT11,synaptotagmin 11,up,NA
C14orf119,chromosome 14 open reading frame 119,down,NA
RPS4Y1,ribosomal protein S4 Y-linked 1,down,NA
RILP,Rab interacting lysosomal protein,up,NA
INMT,indolethylamine N-methyltransferase,down,NA
NAAA,N-acylethanolamine acid amidase,down,NA
AP4E1,adaptor related protein complex 4 subunit epsilon 1,down,NA
CDK9,cyclin dependent kinase 9,up,NA
MSL1,MSL complex subunit 1,down,NA
PIK3R6,phosphoinositide-3-kinase regulatory subunit 6,up,NA
UROC1,urocanate hydratase 1,up,NA
ANP32B,acidic nuclear phosphoprotein 32 family member B,up,NA
CCDC155,coiled-coil domain containing 155,down,NA
MRTFB,myocardin related transcription factor B,down,NA
RRAGC,Ras related GTP binding C,up,NA
YRDC,yrdC N6-threonylcarbamoyltransferase domain containing,up,NA
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,up,NA
CDKN1A,cyclin dependent kinase inhibitor 1A,down,NA
PBLD,phenazine biosynthesis like protein domain containing,down,NA
SKP1,S-phase kinase associated protein 1,down,NA
RBMXL1,RBMX like 1,up,NA
STT3A,STT3 oligosaccharyltransferase complex catalytic subunit A,up,NA
TRAPPC13,trafficking protein particle complex 13,down,NA
SOX7,SRY-box transcription factor 7,down,NA
ZNF106,zinc finger protein 106,down,NA
TMA7,translation machinery associated 7 homolog,down,NA
RNF40,ring finger protein 40,up,NA
AP2S1,adaptor related protein complex 2 subunit sigma 1,up,NA
MED21,mediator complex subunit 21,down,NA
FAS,Fas cell surface death receptor,up,NA
BCL2L12,BCL2 like 12,up,NA
IREB2,iron responsive element binding protein 2,down,NA
DDX60L,DExD/H-box 60 like,up,NA
CA11,carbonic anhydrase 11,up,NA
SLC35B1,solute carrier family 35 member B1,up,NA
DNAJC3,DnaJ heat shock protein family (Hsp40) member C3,up,NA
BCDIN3D,BCDIN3 domain containing RNA methyltransferase,up,NA
UXT,ubiquitously expressed prefoldin like chaperone,up,NA
THEM5,thioesterase superfamily member 5,down,NA
SLC24A1,solute carrier family 24 member 1,down,NA
TBC1D25,TBC1 domain family member 25,down,NA
DIAPH2,diaphanous related formin 2,down,NA
CDH24,cadherin 24,up,NA
MRPL54,mitochondrial ribosomal protein L54,up,NA
TRMO,tRNA methyltransferase O,up,NA
SORBS3,sorbin and SH3 domain containing 3,down,NA
UBP1,upstream binding protein 1,down,NA
LARP7,La ribonucleoprotein domain family member 7,down,NA
SMAD7,SMAD family member 7,down,NA
DYNLRB1,dynein light chain roadblock-type 1,down,NA
CTDSPL,CTD small phosphatase like,down,NA
KLF7,Kruppel like factor 7,down,NA
TRIM65,tripartite motif containing 65,up,NA
SEPTIN11,septin 11,down,NA
PEPD,peptidase D,up,NA
SH3D19,SH3 domain containing 19,down,NA
YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,down,NA
LCP1,lymphocyte cytosolic protein 1,down,NA
TMEM241,transmembrane protein 241,down,NA
SESTD1,SEC14 and spectrin domain containing 1,down,NA
PRMT6,protein arginine methyltransferase 6,down,NA
CD58,CD58 molecule,up,NA
GPAA1,glycosylphosphatidylinositol anchor attachment 1,up,NA
RPIA,ribose 5-phosphate isomerase A,down,NA
CLCNKA,chloride voltage-gated channel Ka,up,NA
IDH3B,isocitrate dehydrogenase (NAD(+)) 3 beta,up,NA
S100A12,S100 calcium binding protein A12,up,NA
PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",down,NA
SBF1,SET binding factor 1,up,NA
SIDT1,SID1 transmembrane family member 1,down,NA
KIF9,kinesin family member 9,up,NA
OGDH,oxoglutarate dehydrogenase,down,NA
CPSF6,cleavage and polyadenylation specific factor 6,up,NA
POMGNT2,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)",down,NA
SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",up,NA
SOX4,SRY-box transcription factor 4,up,NA
FGD2,"FYVE, RhoGEF and PH domain containing 2",down,NA
RET,ret proto-oncogene,up,NA
PEX13,peroxisomal biogenesis factor 13,down,NA
ZNF704,zinc finger protein 704,down,NA
RPP38,ribonuclease P/MRP subunit p38,up,NA
FRYL,FRY like transcription coactivator,down,NA
ZC3HC1,zinc finger C3HC-type containing 1,up,NA
TSHZ1,teashirt zinc finger homeobox 1,down,NA
TOMM70,translocase of outer mitochondrial membrane 70,up,NA
CNN3,calponin 3,down,NA
DLG2,discs large MAGUK scaffold protein 2,down,NA
ZNF641,zinc finger protein 641,up,NA
FAM229A,family with sequence similarity 229 member A,up,NA
IFIT1,interferon induced protein with tetratricopeptide repeats 1,up,NA
ABCF1,ATP binding cassette subfamily F member 1,up,NA
STIMATE,STIM activating enhancer,up,NA
ALAS1,5'-aminolevulinate synthase 1,up,NA
FBXO7,F-box protein 7,down,NA
EMC2,ER membrane protein complex subunit 2,down,NA
TMX4,thioredoxin related transmembrane protein 4,down,NA
KLHL36,kelch like family member 36,down,NA
ANXA5,annexin A5,up,NA
ACVR2A,activin A receptor type 2A,up,NA
TMEM259,transmembrane protein 259,up,NA
RAB11FIP3,RAB11 family interacting protein 3,down,NA
FOXP4,forkhead box P4,up,NA
STAU1,staufen double-stranded RNA binding protein 1,down,NA
ARHGEF10,Rho guanine nucleotide exchange factor 10,up,NA
CDH23,cadherin related 23,down,NA
LINS1,lines homolog 1,up,NA
CNOT10,CCR4-NOT transcription complex subunit 10,up,NA
UTP11,UTP11 small subunit processome component,up,NA
LAMP1,lysosomal associated membrane protein 1,up,NA
REEP1,receptor accessory protein 1,down,NA
PDE2A,phosphodiesterase 2A,up,NA
BAALC,BAALC binder of MAP3K1 and KLF4,down,NA
HSD17B14,hydroxysteroid 17-beta dehydrogenase 14,up,NA
STXBP1,syntaxin binding protein 1,down,NA
ING1,inhibitor of growth family member 1,down,NA
ECM1,extracellular matrix protein 1,up,NA
TLK1,tousled like kinase 1,down,NA
AC099489.1,novel lipoprotein amino terminal region containing protein,up,NA
C18orf54,chromosome 18 open reading frame 54,down,NA
WSCD1,WSC domain containing 1,down,NA
TSPO2,translocator protein 2,up,NA
FOXC1,forkhead box C1,down,NA
SH3D21,SH3 domain containing 21,up,NA
SMIM27,small integral membrane protein 27,up,NA
5-Mar,membrane associated ring-CH-type finger 5,up,NA
ZNF850,zinc finger protein 850,up,NA
FANCA,FA complementation group A,down,NA
SETDB2,SET domain bifurcated histone lysine methyltransferase 2,up,NA
CRIM1,cysteine rich transmembrane BMP regulator 1,down,NA
BCL2L1,BCL2 like 1,down,NA
TTC9C,tetratricopeptide repeat domain 9C,up,NA
MIF,macrophage migration inhibitory factor,up,NA
C9orf64,chromosome 9 open reading frame 64,down,NA
TCF3,transcription factor 3,up,NA
TGDS,"TDP-glucose 4,6-dehydratase",down,NA
RPL35,ribosomal protein L35,up,NA
PRR14,proline rich 14,up,NA
SEC23A,"Sec23 homolog A, coat complex II component",down,NA
PTPRB,protein tyrosine phosphatase receptor type B,down,NA
TLE1,"TLE family member 1, transcriptional corepressor",down,NA
LSS,lanosterol synthase,up,NA
CD244,CD244 molecule,down,NA
KLC3,kinesin light chain 3,up,NA
GMPS,guanine monophosphate synthase,up,NA
CALM2,calmodulin 2,down,NA
DRP2,dystrophin related protein 2,down,NA
WARS,tryptophanyl-tRNA synthetase,down,NA
PPP2R3B,protein phosphatase 2 regulatory subunit B''beta,up,NA
PDGFA,platelet derived growth factor subunit A,up,NA
FBXW4,F-box and WD repeat domain containing 4,up,NA
MEF2A,myocyte enhancer factor 2A,down,NA
MORC3,MORC family CW-type zinc finger 3,down,NA
MRPS22,mitochondrial ribosomal protein S22,up,NA
ZNF341,zinc finger protein 341,up,NA
AIFM3,apoptosis inducing factor mitochondria associated 3,up,NA
PROK2,prokineticin 2,down,NA
TRIM13,tripartite motif containing 13,up,NA
CFAP99,cilia and flagella associated protein 99,up,NA
UBLCP1,ubiquitin like domain containing CTD phosphatase 1,down,NA
DEPDC5,DEP domain containing 5,up,NA
ATP1B2,ATPase Na+/K+ transporting subunit beta 2,up,NA
IRS2,insulin receptor substrate 2,down,NA
DGAT2,diacylglycerol O-acyltransferase 2,up,NA
PACSIN2,protein kinase C and casein kinase substrate in neurons 2,down,NA
KMT5B,lysine methyltransferase 5B,up,NA
CIB1,calcium and integrin binding 1,up,NA
NCBP1,nuclear cap binding protein subunit 1,up,NA
ALDH9A1,aldehyde dehydrogenase 9 family member A1,up,NA
RC3H2,ring finger and CCCH-type domains 2,down,NA
BUD23,BUD23 rRNA methyltransferase and ribosome maturation factor,up,NA
ZNF517,zinc finger protein 517,up,NA
EPOR,erythropoietin receptor,down,NA
AC093827.5,novel protein,down,NA
GSK3A,glycogen synthase kinase 3 alpha,up,NA
SEPTIN8,septin 8,down,NA
RAB23,"RAB23, member RAS oncogene family",down,NA
NF2,neurofibromin 2,up,NA
PSMC6,"proteasome 26S subunit, ATPase 6",down,NA
TM7SF3,transmembrane 7 superfamily member 3,down,NA
ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,down,NA
ARF5,ADP ribosylation factor 5,up,NA
C12orf4,chromosome 12 open reading frame 4,up,NA
SELL,selectin L,down,NA
ANKRD37,ankyrin repeat domain 37,up,NA
PLEKHA1,pleckstrin homology domain containing A1,down,NA
NGDN,neuroguidin,up,NA
AC138969.1,novel member of the nuclear pore complex interacting protein NPIP gene family,up,NA
LOX,lysyl oxidase,down,NA
PDZK1IP1,PDZK1 interacting protein 1,down,NA
UST,uronyl 2-sulfotransferase,down,NA
NPEPL1,aminopeptidase like 1,up,NA
RASSF2,Ras association domain family member 2,down,NA
AMDHD2,amidohydrolase domain containing 2,up,NA
NUDT18,nudix hydrolase 18,up,NA
SPTLC2,serine palmitoyltransferase long chain base subunit 2,up,NA
EIF4G1,eukaryotic translation initiation factor 4 gamma 1,up,NA
IRAK4,interleukin 1 receptor associated kinase 4,down,NA
SAMD14,sterile alpha motif domain containing 14,up,NA
POLR1C,RNA polymerase I and III subunit C,up,NA
SLC12A5,solute carrier family 12 member 5,up,NA
LRRK2,leucine rich repeat kinase 2,down,NA
NUMBL,NUMB like endocytic adaptor protein,up,NA
TRAF6,TNF receptor associated factor 6,up,NA
ZNF84,zinc finger protein 84,up,NA
FNTA,"farnesyltransferase, CAAX box, alpha",up,NA
OSBPL6,oxysterol binding protein like 6,up,NA
DHX29,DExH-box helicase 29,up,NA
LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",down,NA
HIST1H2BB,histone cluster 1 H2B family member b,down,NA
ZNF189,zinc finger protein 189,down,NA
TSR2,TSR2 ribosome maturation factor,up,NA
NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,up,NA
CAPN7,calpain 7,up,NA
NIPA2,NIPA magnesium transporter 2,up,NA
HSPA8,heat shock protein family A (Hsp70) member 8,down,NA
RWDD1,RWD domain containing 1,down,NA
FSD1L,fibronectin type III and SPRY domain containing 1 like,down,NA
RAP1GAP,RAP1 GTPase activating protein,up,NA
AKAP8,A-kinase anchoring protein 8,up,NA
PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,up,NA
PACRG,parkin coregulated,down,NA
TMEM65,transmembrane protein 65,down,NA
FAM216A,family with sequence similarity 216 member A,down,NA
RCAN3,RCAN family member 3,down,NA
SP4,Sp4 transcription factor,down,NA
EXD2,exonuclease 3'-5' domain containing 2,down,NA
EIPR1,EARP complex and GARP complex interacting protein 1,up,NA
RSBN1,round spermatid basic protein 1,up,NA
DUSP12,dual specificity phosphatase 12,up,NA
EXD3,exonuclease 3'-5' domain containing 3,up,NA
NOP56,NOP56 ribonucleoprotein,up,NA
SLC2A8,solute carrier family 2 member 8,up,NA
NDST2,N-deacetylase and N-sulfotransferase 2,up,NA
PGAM1,phosphoglycerate mutase 1,down,NA
SLC39A3,solute carrier family 39 member 3,up,NA
C18orf25,chromosome 18 open reading frame 25,down,NA
TCEAL4,transcription elongation factor A like 4,down,NA
HSPB3,heat shock protein family B (small) member 3,up,NA
FASN,fatty acid synthase,up,NA
MRC2,mannose receptor C type 2,up,NA
FOXJ3,forkhead box J3,up,NA
RBM17,RNA binding motif protein 17,up,NA
UBQLN1,ubiquilin 1,up,NA
TESPA1,"thymocyte expressed, positive selection associated 1",down,NA
TEX22,testis expressed 22,up,NA
ZNF737,zinc finger protein 737,down,NA
UBE2G1,ubiquitin conjugating enzyme E2 G1,down,NA
YBEY,ybeY metalloendoribonuclease,up,NA
GATA5,GATA binding protein 5,up,NA
KARS,lysyl-tRNA synthetase,up,NA
PAQR6,progestin and adipoQ receptor family member 6,up,NA
ACLY,ATP citrate lyase,down,NA
FBXL18,F-box and leucine rich repeat protein 18,up,NA
TMEM199,transmembrane protein 199,up,NA
PNKD,PNKD metallo-beta-lactamase domain containing,up,NA
SMC1A,structural maintenance of chromosomes 1A,down,NA
POLA2,"DNA polymerase alpha 2, accessory subunit",up,NA
CD86,CD86 molecule,down,NA
